Unnamed: 0,DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,DATENew,year,month,DAY_OF_WEEK,hour,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEADING_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SIP_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,NBR_VZ_INITIATIVES,TOTAL_INJURED,TOTAL_KILLED,EPSILON,SAMPLES
13141,02/04/2018,2018-03-24 23:00:00,BROOKLYN,11236.0,40.6338,-73.8897,"(40.6338, -73.8897)",SEAVIEW AVENUE                  ,ROCKAWAY PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3840120,TAXI,,,,,2018-02-04,2018,2,6,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.5,80
262708,12/30/2016,2018-03-24 15:15:00,BRONX,10475.0,40.869274,-73.8305316,"(40.869274, -73.8305316)",,,99        ASCH LOOP                     ,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,3592012,PASSENGER VEHICLE,,,,,2016-12-30,2016,12,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,80
132548,07/28/2017,2018-03-24 21:50:00,STATEN ISLAND,10301.0,40.640053,-74.08018,"(40.640053, -74.08018)",BENZIGER AVENUE                 ,LOW TERRACE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3721088,BICYCLE,PASSENGER VEHICLE,,,,2017-07-28,2017,7,4,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0.5,80
65561,11/10/2017,2018-03-24 19:15:00,BROOKLYN,11234.0,40.611309999999996,-73.92179,"(40.61131, -73.92179)",,,2069      EAST 53 PLACE                 ,1,0,1,0,0,0,0,0,Unspecified,,,,,3788521,SPORT UTILITY / STATION WAGON,,,,,2017-11-10,2017,11,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,80
280203,12/02/2016,2018-03-24 18:12:00,QUEENS,11434.0,40.6861824,-73.79148190000001,"(40.6861824, -73.7914819)",114 ROAD                        ,155 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3575761,PASSENGER VEHICLE,,,,,2016-12-02,2016,12,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,80
719775,12/09/2014,2018-03-24 07:15:00,QUEENS,11412.0,40.6923814,-73.7624302,"(40.6923814, -73.7624302)",FARMERS BOULEVARD               ,DUNKIRK STREET                  ,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,3134493,PASSENGER VEHICLE,,,,,2014-12-09,2014,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,80
299528,11/02/2016,2018-03-24 19:11:00,BRONX,10466.0,40.888031899999994,-73.84465379999999,"(40.8880319, -73.8446538)",GRENADA PLACE                   ,ELY AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3556858,SPORT UTILITY / STATION WAGON,,,,,2016-11-02,2016,11,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,80
1058133,04/24/2013,2018-03-24 09:12:00,QUEENS,11429.0,40.7139849,-73.73811629999999,"(40.7139849, -73.7381163)",218 STREET                      ,HEMPSTEAD AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,223305,BUS,,,,,2013-04-24,2013,4,2,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0.5,80
1098147,02/07/2013,2018-03-24 20:40:00,BROOKLYN,11233.0,40.678427,-73.9274292,"(40.678427, -73.9274292)",ROCHESTER AVENUE                ,HERKIMER STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,183274,SPORT UTILITY / STATION WAGON,,,,,2013-02-07,2013,2,3,20,0,1,1,1,0,0,0,0,1,0,0,1,0,1,6,2,0,0.6,80
273062,12/13/2016,2018-03-24 14:12:00,MANHATTAN,10029.0,40.792245799999996,-73.9462797,"(40.7922458, -73.9462797)",EAST 106 STREET                 ,LEXINGTON AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3585615,PASSENGER VEHICLE,,,,,2016-12-13,2016,12,1,14,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,2,0,0.6,80
277669,12/06/2016,2018-03-24 19:12:00,QUEENS,11355.0,40.7581922,-73.82317629999999,"(40.7581922, -73.8231763)",BOWNE STREET                    ,SANFORD AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3574871,,,,,,2016-12-06,2016,12,1,19,0,0,1,0,0,1,0,0,1,0,0,1,0,1,5,2,0,0.6,80
410334,05/14/2016,2018-03-24 22:30:00,QUEENS,11429.0,40.714222799999995,-73.738927,"(40.7142228, -73.738927)",HEMPSTEAD AVENUE                ,217 LANE                        ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3441742,PASSENGER VEHICLE,,,,,2016-05-14,2016,5,5,22,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0.6,80
477155,01/22/2016,2018-03-24 10:15:00,STATEN ISLAND,10301.0,40.637321299999996,-74.0805501,"(40.6373213, -74.0805501)",VICTORY BOULEVARD               ,BROOK STREET                    ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3375654,PASSENGER VEHICLE,,,,,2016-01-22,2016,1,4,10,1,0,1,0,0,0,0,1,0,0,0,1,0,1,5,2,0,0.6,80
734496,11/13/2014,2018-03-24 17:25:00,QUEENS,11361.0,40.76164489999999,-73.76881440000001,"(40.7616449, -73.7688144)",214 PLACE                       ,43 AVENUE                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,2823803,PASSENGER VEHICLE,,,,,2014-11-13,2014,11,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,80
248658,01/24/2017,2018-03-24 19:55:00,QUEENS,11691.0,40.60224,-73.75416,"(40.60224, -73.75416)",CORNAGA AVENUE                  ,BEACH 21 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3603947,SPORT UTILITY / STATION WAGON,,,,,2017-01-24,2017,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,80
1154081,10/23/2012,2018-03-24 14:30:00,STATEN ISLAND,10304.0,40.6208269,-74.0818918,"(40.6208269, -74.0818918)",HILL STREET                     ,WARREN STREET                   ,,1,0,1,0,0,0,0,0,Obstruction/Debris,,,,,285941,PASSENGER VEHICLE,,,,,2012-10-23,2012,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.6,80
110344,09/02/2017,2018-03-24 17:28:00,,,40.6932,-73.76059000000001,"(40.6932, -73.76059)",116 ROAD                        ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3742906,PASSENGER VEHICLE,,,,,2017-09-02,2017,9,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,80
749723,10/18/2014,2018-03-24 17:40:00,BRONX,10465.0,40.828448,-73.822397,"(40.828448, -73.822397)",PHILIP AVENUE                   ,EDISON AVENUE                   ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,2809803,PASSENGER VEHICLE,BICYCLE,,,,2014-10-18,2014,10,5,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.6,80
219666,03/16/2017,2018-03-24 22:15:00,QUEENS,11422.0,40.665268,-73.73555999999999,"(40.665268, -73.73556)",,,243-02    SOUTH CONDUIT AVENUE          ,1,0,1,0,0,0,0,0,Unspecified,,,,,3633442,PASSENGER VEHICLE,,,,,2017-03-16,2017,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,80
656195,04/03/2015,2018-03-24 20:30:00,,,40.568955700000004,-74.1112748,"(40.5689557, -74.1112748)",,,P/L OF 2600 HYLAN BOULEVARD             ,1,0,1,0,0,0,0,0,Unspecified,,,,,3197747,UNKNOWN,,,,,2015-04-03,2015,4,4,20,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,2,0,0.6,80
964331,10/04/2013,2018-03-24 09:16:00,QUEENS,11423.0,40.71849470000001,-73.7608436,"(40.7184947, -73.7608436)",202 STREET                      ,89 AVENUE                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,211873,SPORT UTILITY / STATION WAGON,,,,,2013-10-04,2013,10,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,80
214518,03/24/2017,2018-03-24 08:30:00,QUEENS,11358.0,40.761276,-73.78718,"(40.761276, -73.78718)",STATION ROAD                    ,195 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3638220,PASSENGER VEHICLE,,,,,2017-03-24,2017,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,80
539923,10/11/2015,2018-03-24 07:00:00,STATEN ISLAND,10310.0,40.632676200000006,-74.11683570000001,"(40.6326762, -74.1168357)",CARY AVENUE                     ,BROADWAY                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3332735,SPORT UTILITY / STATION WAGON,,,,,2015-10-11,2015,10,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0.6,80
225137,03/07/2017,2018-03-24 06:05:00,,,40.726852,-73.93413000000001,"(40.726852, -73.93413)",MEEKER AVENUE                   ,,,0,1,0,1,0,0,0,0,Unspecified,,,,,3627397,SPORT UTILITY / STATION WAGON,,,,,2017-03-07,2017,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7,80
51958,12/01/2017,2018-03-24 18:00:00,,,40.75887,-73.82064,"(40.75887, -73.82064)",PARSONS BOULEVARD               ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3801518,,,,,,2017-12-01,2017,12,4,18,0,0,1,0,0,1,0,0,1,0,0,1,0,1,5,2,0,0.7,80
973004,09/19/2013,2018-03-24 08:10:00,STATEN ISLAND,10304.0,40.627340999999994,-74.0809956,"(40.627341, -74.0809956)",VANDUZER STREET                 ,COURT STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,289308,SPORT UTILITY / STATION WAGON,,,,,2013-09-19,2013,9,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.7,80
734496,11/13/2014,2018-03-24 17:25:00,QUEENS,11361.0,40.76164489999999,-73.76881440000001,"(40.7616449, -73.7688144)",214 PLACE                       ,43 AVENUE                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,2823803,PASSENGER VEHICLE,,,,,2014-11-13,2014,11,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.7,80
261383,01/02/2017,2018-03-24 19:05:00,QUEENS,11691.0,40.602194299999994,-73.75522459999999,"(40.6021943, -73.7552246)",CORNAGA AVENUE                  ,BEACH 22 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3591753,SPORT UTILITY / STATION WAGON,,,,,2017-01-02,2017,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.7,80
51896,12/01/2017,2018-03-24 17:00:00,QUEENS,11414.0,40.664192,-73.841125,"(40.664192, -73.841125)",CROSS BAY BOULEVARD             ,156 AVENUE,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3801001,PASSENGER VEHICLE,,,,,2017-12-01,2017,12,4,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,4,0,0.7,80
441768,03/24/2016,2018-03-24 18:00:00,BRONX,10465.0,40.827351,-73.8230069,"(40.827351, -73.8230069)",                                ,                                ,3680 EAST TREMONT AVENUE                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3412538,PASSENGER VEHICLE,,,,,2016-03-24,2016,3,3,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0.7,80
245499,01/30/2017,2018-03-24 19:47:00,QUEENS,11413.0,40.682426,-73.74716,"(40.682426, -73.74716)",131 AVENUE                      ,220 STREET,,1,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3607140,PASSENGER VEHICLE,,,,,2017-01-30,2017,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.7,80
194234,04/27/2017,2018-03-24 17:38:00,STATEN ISLAND,10306.0,40.568764,-74.11149,"(40.568764, -74.11149)",HYLAN BOULEVARD                 ,ROSS AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3658518,PASSENGER VEHICLE,,,,,2017-04-27,2017,4,3,17,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,2,0,0.7,80
539923,10/11/2015,2018-03-24 07:00:00,STATEN ISLAND,10310.0,40.632676200000006,-74.11683570000001,"(40.6326762, -74.1168357)",CARY AVENUE                     ,BROADWAY                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3332735,SPORT UTILITY / STATION WAGON,,,,,2015-10-11,2015,10,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0.7,80
303700,10/27/2016,2018-03-24 20:10:00,QUEENS,11356.0,40.7832257,-73.8431254,"(40.7832257, -73.8431254)",125 STREET                      ,18 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3549090,,,,,,2016-10-27,2016,10,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.7,80
423963,04/21/2016,2018-03-24 14:30:00,QUEENS,11413.0,40.6645938,-73.7587408,"(40.6645938, -73.7587408)",                                ,                                ,145-00 SPRINGFIELD BOULEVARD            ,1,0,1,0,0,0,0,0,Unspecified,,,,,3424267,PASSENGER VEHICLE,,,,,2016-04-21,2016,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.7,80
958720,10/14/2013,2018-03-24 20:50:00,,,40.72895,-73.9279233,"(40.72895, -73.9279233)",,,,1,0,1,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3045921,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,2013-10-14,2013,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8,80
973004,09/19/2013,2018-03-24 08:10:00,STATEN ISLAND,10304.0,40.627340999999994,-74.0809956,"(40.627341, -74.0809956)",VANDUZER STREET                 ,COURT STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,289308,SPORT UTILITY / STATION WAGON,,,,,2013-09-19,2013,9,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.8,80
261383,01/02/2017,2018-03-24 19:05:00,QUEENS,11691.0,40.602194299999994,-73.75522459999999,"(40.6021943, -73.7552246)",CORNAGA AVENUE                  ,BEACH 22 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3591753,SPORT UTILITY / STATION WAGON,,,,,2017-01-02,2017,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8,80
894889,02/04/2014,2018-03-24 09:11:00,STATEN ISLAND,10314.0,40.6118085,-74.121222,"(40.6118085, -74.121222)",WINDSOR ROAD                    ,WINTHROP PLACE                  ,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,290432,PASSENGER VEHICLE,,,,,2014-02-04,2014,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.8,80
303700,10/27/2016,2018-03-24 20:10:00,QUEENS,11356.0,40.7832257,-73.8431254,"(40.7832257, -73.8431254)",125 STREET                      ,18 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3549090,,,,,,2016-10-27,2016,10,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8,80
23328,01/16/2018,2018-03-24 13:10:00,STATEN ISLAND,10306.0,40.570465000000006,-74.10977,"(40.570465, -74.10977)",HYLAN BOULEVARD                 ,NEW DORP LANE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3829787,SPORT UTILITY / STATION WAGON,,,,,2018-01-16,2018,1,1,13,0,0,1,0,0,1,0,0,1,0,1,1,0,1,6,2,0,0.8,80
555392,09/16/2015,2018-03-24 18:30:00,STATEN ISLAND,10310.0,40.632092,-74.121684,"(40.632092, -74.121684)",ROE STREET                      ,CARY AVENUE                     ,,2,0,1,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3298676,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,2015-09-16,2015,9,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0.8,80
1075094,03/22/2013,2018-03-24 12:45:00,STATEN ISLAND,10305.0,40.5865308,-74.0959235,"(40.5865308, -74.0959235)",BUEL AVENUE                     ,HUSSON STREET                   ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,297160,PASSENGER VEHICLE,,,,,2013-03-22,2013,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.8,80
958720,10/14/2013,2018-03-24 20:50:00,,,40.72895,-73.9279233,"(40.72895, -73.9279233)",,,,1,0,1,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3045921,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,2013-10-14,2013,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.9,80
155188,06/23/2017,2018-03-24 18:42:00,STATEN ISLAND,10304.0,40.626007,-74.08235,"(40.626007, -74.08235)",,,42        GORDON STREET                 ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3699684,PASSENGER VEHICLE,BICYCLE,,,,2017-06-23,2017,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.9,80
4551,02/19/2018,2018-03-24 09:00:00,QUEENS,11691.0,40.602191999999995,-73.75523000000001,"(40.602192, -73.75523)",CORNAGA AVENUE                  ,BEACH 22 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3849380,TAXI,,,,,2018-02-19,2018,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.9,80
898880,01/28/2014,2018-03-24 16:40:00,STATEN ISLAND,10306.0,40.5772528,-74.10297299999999,"(40.5772528, -74.102973)",HYLAN BOULEVARD                 ,ZWICKY AVENUE                   ,,2,0,2,0,0,0,0,0,Unspecified,,,,,300848,UNKNOWN,,,,,2014-01-28,2014,1,1,16,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,4,0,0.9,80
792500,08/04/2014,2018-03-24 11:45:00,STATEN ISLAND,10314.0,40.6132254,-74.1206627,"(40.6132254, -74.1206627)",VICTORY BOULEVARD               ,SOMMERS LANE                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,1004223,SPORT UTILITY / STATION WAGON,,,,,2014-08-04,2014,8,0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0.9,80
303700,10/27/2016,2018-03-24 20:10:00,QUEENS,11356.0,40.7832257,-73.8431254,"(40.7832257, -73.8431254)",125 STREET                      ,18 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3549090,,,,,,2016-10-27,2016,10,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.9,80
793738,08/02/2014,2018-03-24 17:12:00,STATEN ISLAND,10310.0,40.631729,-74.1248934,"(40.631729, -74.1248934)",CARY AVENUE                     ,CLOVE ROAD                      ,,2,0,0,0,1,0,1,0,Unspecified,Unspecified,,,,1003132,MOTORCYCLE,BICYCLE,,,,2014-08-02,2014,8,5,17,0,0,1,0,0,1,0,0,0,0,1,1,0,1,5,4,0,0.9,80
887058,02/18/2014,2018-03-24 09:47:00,QUEENS,11378.0,40.728781700000006,-73.926144,"(40.7287817, -73.926144)",43 STREET                       ,56 ROAD                         ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,245306,PICK-UP TRUCK,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,2014-02-18,2014,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,80
53213,11/29/2017,2018-03-24 15:16:00,STATEN ISLAND,10310.0,40.6271,-74.12514,"(40.6271, -74.12514)",FOREST AVENUE                   ,MANOR ROAD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3799897,PASSENGER VEHICLE,,,,,2017-11-29,2017,11,2,15,1,0,1,0,0,1,0,0,0,0,0,1,0,1,5,2,0,1.0,80
277122,12/07/2016,2018-03-24 06:37:00,QUEENS,11691.0,40.6009791,-73.75554240000001,"(40.6009791, -73.7555424)",BEACH 22 STREET                 ,NEW HAVEN AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3578633,PASSENGER VEHICLE,,,,,2016-12-07,2016,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,80
367396,07/20/2016,2018-03-24 08:36:00,STATEN ISLAND,10304.0,40.62404420000001,-74.0813662,"(40.6240442, -74.0813662)",                                ,                                ,207 BROAD STREET                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3484181,PASSENGER VEHICLE,,,,,2016-07-20,2016,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1.0,80
1159454,10/14/2012,2018-03-24 15:20:00,STATEN ISLAND,10306.0,40.5771,-74.10495990000001,"(40.5771, -74.1049599)",LINCOLN AVENUE                  ,GRANT PLACE                     ,,1,0,1,0,0,0,0,0,Unspecified,,,,,294661,PASSENGER VEHICLE,,,,,2012-10-14,2012,10,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1.0,80
661277,03/25/2015,2018-03-24 06:40:00,QUEENS,11004.0,40.742196,-73.7140252,"(40.742196, -73.7140252)",81 AVENUE                       ,256 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3192193,PASSENGER VEHICLE,,,,,2015-03-25,2015,3,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1.0,80
424575,04/20/2016,2018-03-24 12:45:00,MANHATTAN,10036.0,40.7576439,-73.9894781,"(40.7576439, -73.9894781)",                                ,                                ,672 8 AVENUE                            ,1,0,1,0,0,0,0,0,Unspecified,,,,,3407498,PASSENGER VEHICLE,,,,,2016-04-20,2016,4,2,12,0,0,1,0,0,0,0,0,1,0,1,1,0,1,5,2,0,0.1,90
34790,12/28/2017,2018-03-24 21:10:00,MANHATTAN,10010.0,40.742492999999996,-73.99311999999999,"(40.742493, -73.99312)",,,699       AVENUE OF THE AMERICAS        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3821211,PASSENGER VEHICLE,,,,,2017-12-28,2017,12,3,21,1,0,1,0,0,0,0,0,0,0,1,1,0,1,5,2,0,0.1,90
233116,02/21/2017,2018-03-24 07:00:00,MANHATTAN,10036.0,40.75671,-73.986465,"(40.75671, -73.986465)",7 AVENUE                        ,WEST 43 STREET,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3619357,PASSENGER VEHICLE,,,,,2017-02-21,2017,2,1,7,1,0,1,0,0,0,0,0,1,0,1,1,0,1,6,2,0,0.1,90
426277,04/18/2016,2018-03-24 18:40:00,MANHATTAN,10002.0,40.7202415,-73.9938203,"(40.7202415, -73.9938203)",                                ,                                ,1 DELANCEY STREET                       ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405833,PASSENGER VEHICLE,BICYCLE,,,,2016-04-18,2016,4,0,18,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,2,0,0.1,90
217650,03/19/2017,2018-03-24 21:23:00,MANHATTAN,10022.0,40.76178,-73.97064,"(40.76178, -73.97064)",,,460       PARK AVENUE                   ,1,0,1,0,0,0,0,0,Unspecified,,,,,3635616,,,,,,2017-03-19,2017,3,6,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0.2,90
431358,04/10/2016,2018-03-24 17:00:00,BROOKLYN,11206.0,40.701636900000004,-73.9422665,"(40.7016369, -73.9422665)",GRAHAM AVENUE                   ,DEBEVOISE STREET                ,                                        ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3421480,MOTORCYCLE,,,,,2016-04-10,2016,4,6,17,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0.2,90
430779,04/11/2016,2018-03-24 16:45:00,MANHATTAN,10016.0,40.7459208,-73.9863943,"(40.7459208, -73.9863943)",WEST 30 STREET                  ,5 AVENUE                        ,                                        ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3407412,PASSENGER VEHICLE,BICYCLE,,,,2016-04-11,2016,4,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.2,90
305456,10/24/2016,2018-03-24 15:10:00,QUEENS,11355.0,40.75867589999999,-73.8290876,"(40.7586759, -73.8290876)",,,136-07    41 AVENUE                     ,1,0,1,0,0,0,0,0,Unspecified,,,,,3546444,PASSENGER VEHICLE,,,,,2016-10-24,2016,10,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,0.2,90
468445,02/06/2016,2018-03-24 08:00:00,MANHATTAN,10007.0,40.7155203,-74.00923829999999,"(40.7155203, -74.0092383)",CHAMBERS STREET                 ,WEST BROADWAY                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3384415,PASSENGER VEHICLE,,,,,2016-02-06,2016,2,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.2,90
7186,02/14/2018,2018-03-24 19:00:00,BROOKLYN,11213.0,40.668797,-73.93113000000001,"(40.668797, -73.93113)",UTICA AVENUE                    ,EASTERN PARKWAY,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,3852856,PASSENGER VEHICLE,,,,,2018-02-14,2018,2,2,19,1,0,1,0,0,0,0,0,0,0,1,1,1,1,6,2,0,0.2,90
